Renewables 02/22/2022,Date,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,2/22/2022,-32,-33,-34,-35,-35,-35,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-35,-36,-36,-36,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-37,-38,-37,-37,-38,-37,-38,-39,-38,-38,-38,-38,-38,-39,-39,-39,-39,-39,-39,-39,-38,-39,-39,-38,-39,-38,-39,-38,-39,-39,-39,-39,-39,-39,-39,-39,-40,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-29,8,74,190,319,505,772,1064,1409,1776,2140,2538,2941,3361,3811,4228,4687,5135,5656,6137,6602,7025,7356,7641,7766,7594,7649,7672,7788,7988,8222,8411,8474,8766,8963,8841,8875,8931,8800,9065,9406,9501,9378,9357,9644,9798,9659,9684,9637,9548,9512,9509,9356,9289,9083,9163,9312,9205,9032,9005,9146,8993,8969,9038,9028,9084,8825,8699,8793,8628,8689,8367,8505,8513,8336,8610,8654,8516,8674,8580,8815,8678,8457,8304,8541,8120,7859,7987,7958,8012,7834,7782,7598,7404,7216,6754,6599,6662,6546,6658,6646,6745,6993,6963,6587,6414,6309,6232,6242,6215,6401,6541,6195,6005,5830,5381,4929,4507,4080,3936,3714,3691,3669,3377,2891,2301,1960,1671,1390,1096,827,635,516,393,276,197,135,159,167,166,184,156,118,117,118,118,110,101,96,92,91,79,37,15,15,15,15,15,15,15,16,16,16,16,14,11,9,8,8,1,-16,-34,-33,-35,-35,-36,-38,-38,-38,-39,-39,-39,-39,-40,-40,-40,-40,-39,-41,-40,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-39,-39,-39,-39,-39,-39,-39,-39
Wind,2/22/2022,4060,4104,4117,4087,4084,4051,4036,4031,4044,4081,4117,4081,4062,4089,4123,4140,4222,4257,4289,4273,4291,4275,4297,4312,4290,4252,4254,4258,4245,4197,4163,4112,4091,4075,4070,4052,4041,4022,4000,4003,4009,3970,3972,3987,3996,3966,3918,3845,3832,3792,3797,3762,3709,3677,3612,3577,3525,3511,3494,3527,3562,3570,3552,3557,3578,3595,3648,3694,3721,3736,3744,3761,3776,3771,3755,3702,3673,3611,3578,3573,3601,3620,3580,3559,3535,3517,3498,3499,3531,3565,3593,3650,3668,3699,3719,3726,3754,3741,3759,3799,3793,3863,3911,3940,3945,3935,3945,3998,4087,4120,4100,4111,4109,4116,4110,4119,4149,4135,4146,4143,4122,4158,4167,4180,4156,4111,4050,3998,3961,3931,3933,3944,3971,3996,4030,4013,4021,4055,4078,4077,4071,4080,4104,4076,4083,4045,4066,4042,4104,4104,4028,4019,3922,3778,3768,3808,3859,3884,3894,3918,3967,4001,4047,4109,4193,4260,4305,4311,4298,4288,4313,4337,4328,4351,4446,4454,4490,4473,4452,4399,4365,4331,4311,4365,4509,4803,4921,4920,4794,4767,4621,4476,4325,4250,4170,4145,4110,4094,4181,4361,4500,4660,4834,4944,4986,5106,5178,5176,5180,5107,5054,4982,4872,4725,4618,4632,4654,4721,4781,4774,4728,4736,4750,4728,4691,4659,4598,4509,4406,4315,4160,4036,3979,3909,3876,3838,3815,3809,3800,3850,3891,3928,3892,3827,3717,3669,3642,3632,3665,3662,3673,3604,3617,3665,3743,3827,3839,3792,3741,3600,3532,3485,3479,3544,3540,3526,3522,3518,3536,3505,3442,3376,3368,3355,3259,3145,3031,2956,2922,2920,2913,2885,2819,2801,2835,2910,2954,2966
Geothermal,2/22/2022,890,882,882,883,883,883,883,885,884,884,883,885,884,880,878,879,879,880,879,880,879,879,879,879,879,879,879,880,881,881,881,881,881,881,881,880,880,880,881,880,880,880,881,881,881,880,880,879,879,879,878,880,896,899,901,901,892,887,886,885,884,886,885,884,885,884,883,887,887,887,889,888,887,887,888,887,887,889,889,890,890,891,889,891,890,893,894,895,896,895,895,896,897,898,898,898,898,899,898,896,895,895,894,895,896,895,896,895,895,890,887,886,887,886,887,887,888,888,889,889,889,891,891,891,891,891,890,890,889,890,888,889,888,888,889,889,889,889,889,889,888,889,888,888,886,882,882,882,882,883,884,886,884,885,885,886,888,885,881,882,882,883,883,886,887,888,888,888,888,888,887,888,888,888,888,888,890,891,891,892,891,889,885,885,886,886,887,890,889,890,890,891,890,892,893,894,893,893,894,892,892,892,892,893,893,894,894,895,896,897,896,897,897,898,899,898,899,899,899,898,898,897,896,896,897,897,900,899,900,899,899,898,899,899,899,899,899,899,899,899,898,897,896,895,895,895,895,896,897,898,898,898,898,898,898,897,896,896,897,897,897,897,897,896,896,893,893,892,892,893,894,893,893,892,893,892,892,891,890,891,890,890,891,892,892,892,892,892
Biomass,2/22/2022,306,304,302,303,303,304,306,306,306,304,304,304,303,303,304,304,304,306,308,307,306,307,307,305,307,306,306,307,304,306,306,308,305,307,308,306,308,309,306,306,305,305,305,308,308,308,308,309,308,308,308,307,309,308,308,309,306,306,307,306,301,300,299,301,301,299,300,301,301,300,299,298,299,303,301,302,300,302,304,304,305,304,304,304,300,304,303,303,304,300,298,300,303,306,306,305,302,303,303,304,304,300,303,305,302,300,298,299,301,300,301,305,303,302,300,298,296,299,304,305,302,302,304,306,305,306,307,305,303,304,305,306,304,307,307,307,308,307,309,306,305,305,303,307,307,305,304,304,305,306,305,307,307,305,303,305,305,306,303,306,305,305,304,306,304,304,306,306,303,304,305,305,303,305,304,304,302,303,303,304,305,304,304,309,306,307,305,307,307,308,309,306,307,311,311,312,314,316,317,317,317,319,320,320,322,320,319,318,318,320,317,317,318,318,319,318,318,317,318,317,317,317,317,316,316,317,318,316,316,319,320,318,316,317,319,319,318,318,320,319,320,318,318,317,318,317,317,318,318,319,318,317,317,317,316,315,312,309,310,311,308,309,308,307,308,309,308,306,306,308,308,306,306,306,304,305,304,305,304,304,307,305,309,309,308,306,307,305
Biogas,2/22/2022,208,207,203,203,202,203,202,197,196,196,196,196,195,197,202,202,202,202,202,203,203,202,203,202,203,203,203,203,203,203,203,203,204,203,203,203,203,202,202,202,202,200,200,200,199,200,199,200,200,200,200,200,200,200,200,200,200,200,200,199,199,200,199,200,200,200,199,199,199,199,199,199,199,199,199,199,199,199,199,198,199,199,199,200,199,200,199,199,199,199,199,199,200,199,200,199,199,199,199,199,200,200,200,200,200,201,200,201,201,200,200,199,199,200,200,200,199,200,200,200,200,198,196,196,196,197,199,200,200,199,199,199,200,199,199,198,199,199,201,199,199,200,200,200,200,200,199,198,197,198,198,198,199,195,190,190,189,190,190,190,190,191,190,190,189,190,190,190,191,190,191,192,194,194,194,194,194,194,195,195,195,197,199,199,198,197,198,198,197,198,198,198,199,198,199,201,199,198,199,199,199,198,199,200,200,199,199,200,201,201,201,201,201,202,201,202,201,202,202,201,202,202,202,203,203,203,203,197,198,196,196,198,197,197,198,198,198,199,199,199,199,200,198,198,198,198,199,198,198,198,198,198,198,198,198,197,198,200,202,205,206,206,207,206,206,206,205,206,205,205,206,206,206,206,207,206,206,206,207,207,207,207,207,207,207,207,207,207
Small hydro,2/22/2022,172,173,172,172,172,172,172,172,172,171,170,169,169,169,169,170,169,169,168,168,169,170,170,170,169,169,169,169,169,170,170,170,171,171,171,171,170,173,174,175,175,175,175,174,174,175,175,176,175,173,169,168,166,166,166,166,167,167,167,170,173,174,174,173,172,171,171,170,170,171,171,198,212,209,204,204,204,203,202,201,201,203,203,203,203,204,200,173,169,169,169,169,169,168,167,168,168,167,168,168,168,169,170,170,171,169,169,171,171,168,162,160,160,170,174,161,159,160,160,161,162,161,161,160,161,161,160,161,159,160,160,161,162,162,162,162,162,162,162,162,161,160,158,158,158,158,159,159,159,159,160,159,159,158,158,158,157,160,160,161,161,161,160,159,160,159,160,160,161,160,160,160,160,160,160,160,160,161,161,162,162,162,162,162,163,163,163,163,163,163,161,160,160,164,170,171,171,171,171,171,171,171,172,193,213,214,225,231,231,231,231,231,230,230,230,230,230,230,229,230,229,229,229,229,229,229,229,229,230,230,231,231,231,231,231,231,231,231,231,231,230,230,230,231,230,230,230,230,230,230,230,230,230,230,230,229,229,230,230,230,230,230,230,230,230,230,220,196,186,173,172,172,173,172,172,182,190,187,183,184,183,183,183,184,184,184,184,174
