Renewables 02/11/2022,Date,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,2/11/2022,-40,-40,-40,-40,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-39,-40,-40,-40,-40,-40,-39,-40,-40,-40,-40,-39,-40,-40,-39,-40,-39,-39,-39,-40,-40,-40,-40,-40,-41,-41,-41,-41,-41,-41,-42,-42,-39,-39,-39,-39,-39,-40,-40,-38,-38,-38,-40,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-41,-33,-32,-32,-31,-29,-21,-2,44,120,221,406,618,913,1272,1695,2143,2671,3210,3787,4366,4947,5534,6094,6650,7249,7822,8324,8819,9249,9664,9990,10242,10453,10638,10782,10913,10997,11117,11208,11292,11362,11413,11455,11487,11504,11536,11546,11575,11510,11503,11514,11505,11507,11567,11656,11508,11366,11346,11312,11288,11308,11302,11303,11292,11278,11261,11261,11289,11283,11272,11255,11231,11185,11160,11166,11184,11189,11198,11207,11220,11240,11255,11260,11284,11323,11348,11358,11379,11394,11417,11430,11439,11443,11456,11461,11470,11509,11531,11534,11533,11515,11490,11482,11461,11451,11419,11373,11320,11204,10931,10743,10729,10719,10589,10376,10077,9662,9271,8861,8344,7819,7237,6707,6080,5487,4922,4343,3752,3180,2613,2097,1605,1357,1036,787,613,473,372,311,287,250,239,238,231,314,313,311,309,309,308,310,309,310,311,313,305,275,262,262,262,263,263,265,265,265,265,265,258,236,220,220,220,220,219,147,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,49,48,40,37,31,23,18,12,5,0,-6,-15,-23,-31,-35,-38,-39,-36,-38,-38,-37,-37,-38,-38,-38
Wind,2/11/2022,1516,1515,1512,1524,1540,1540,1542,1544,1551,1560,1558,1557,1576,1594,1600,1593,1576,1567,1553,1536,1533,1532,1513,1502,1484,1501,1501,1480,1466,1443,1434,1424,1420,1428,1431,1433,1440,1479,1507,1523,1529,1516,1516,1524,1535,1545,1562,1575,1593,1580,1571,1561,1561,1557,1549,1556,1559,1554,1551,1546,1534,1540,1549,1574,1591,1596,1603,1599,1607,1628,1642,1648,1642,1642,1626,1600,1590,1594,1596,1601,1601,1579,1551,1524,1493,1501,1500,1488,1479,1463,1456,1432,1406,1387,1371,1383,1389,1411,1416,1414,1401,1398,1372,1336,1317,1297,1277,1262,1236,1201,1167,1142,1101,1066,1042,1030,1035,1021,1030,1027,996,981,956,946,961,985,985,967,964,935,906,883,888,919,931,963,971,977,970,996,1013,1023,1012,1007,975,966,962,947,939,942,955,967,997,1000,1003,1004,1017,1044,1075,1091,1109,1109,1118,1120,1136,1157,1188,1228,1266,1307,1357,1388,1407,1431,1444,1467,1473,1499,1523,1556,1595,1641,1678,1697,1718,1727,1688,1656,1602,1570,1555,1538,1538,1560,1544,1499,1460,1425,1357,1298,1267,1240,1229,1172,1135,1106,1117,1143,1159,1184,1195,1187,1200,1215,1234,1242,1242,1262,1239,1217,1218,1249,1277,1304,1331,1354,1384,1401,1408,1415,1416,1413,1434,1452,1453,1454,1471,1490,1508,1531,1563,1580,1586,1596,1590,1589,1606,1629,1635,1630,1631,1650,1657,1660,1655,1653,1635,1623,1619,1627,1630,1635,1624,1603,1602,1597,1590,1574,1574,1572,1567,1564,1571,1593,1610,1650,1659,1640,1628,1644,1664,1674,1696,1715,1712,1707,1725,1738
Geothermal,2/11/2022,909,912,912,913,912,914,913,914,913,912,913,913,913,913,913,914,914,913,913,914,914,914,915,914,914,914,915,914,915,914,915,914,914,915,914,915,916,916,915,914,914,914,912,914,913,913,912,913,912,913,912,913,912,912,913,913,914,917,917,917,917,917,917,918,917,918,917,918,918,919,918,918,919,919,919,916,917,918,918,918,918,918,918,917,918,919,919,918,918,918,918,919,918,918,917,917,916,916,916,916,915,914,913,913,914,915,913,914,913,913,915,913,915,914,913,913,912,911,912,912,912,911,912,910,912,911,911,909,910,910,910,910,908,909,909,908,908,908,906,906,907,906,906,906,905,904,903,903,903,901,902,901,902,901,901,901,901,901,900,901,900,900,899,899,899,900,900,900,902,901,901,901,903,904,904,904,905,905,905,905,905,905,905,905,906,905,906,906,907,906,906,906,905,906,905,902,897,878,849,837,838,834,831,833,832,832,832,832,834,834,833,834,834,834,834,834,834,834,834,834,834,835,835,836,837,839,840,840,841,841,841,841,841,841,841,841,842,841,841,842,841,842,842,842,842,841,841,842,842,841,841,841,839,841,841,841,840,840,840,839,840,840,840,840,839,840,840,840,840,840,839,840,840,840,840,840,840,840,840,840,840,840,839,840,841,840,840,839
Biomass,2/11/2022,290,280,251,250,250,251,249,250,250,245,249,250,248,251,250,250,249,248,248,249,247,248,248,248,249,249,250,249,249,249,249,250,252,251,247,244,245,245,248,248,248,249,250,250,249,249,250,251,251,252,250,251,250,250,250,249,247,248,250,251,251,252,249,250,250,250,250,250,250,251,251,251,251,251,248,247,248,246,253,264,263,261,261,262,262,261,261,262,269,271,274,276,276,276,274,270,271,271,271,273,270,268,268,269,271,273,271,270,270,271,271,271,270,270,271,275,277,278,278,278,278,277,275,272,273,277,274,276,278,274,276,274,272,272,273,273,275,275,273,273,272,271,270,270,268,268,268,268,265,266,265,266,267,267,268,267,267,267,266,271,273,274,273,271,270,269,269,272,274,277,281,280,281,280,280,280,280,282,282,282,281,281,282,285,283,282,279,279,278,278,280,281,280,281,280,282,285,285,282,284,285,287,284,285,286,285,285,285,285,285,284,272,272,271,273,271,273,272,272,272,272,274,273,273,273,274,274,274,275,275,275,275,276,277,277,276,274,277,275,275,276,275,273,272,272,272,274,272,274,272,273,272,273,274,278,283,284,283,284,286,285,287,287,289,289,289,293,291,290,285,280,279,278,277,278,277,274,271,264,254,254,254,257,256,258,261,263,265
Biogas,2/11/2022,211,214,217,219,218,218,218,218,218,219,219,219,218,219,219,219,219,220,219,219,219,219,219,219,219,219,219,219,219,219,219,220,219,219,220,220,220,220,220,220,220,220,220,219,220,219,220,219,217,215,214,214,214,214,213,214,214,213,214,214,214,214,214,214,214,214,214,214,214,216,218,219,219,219,219,220,219,219,219,218,216,215,215,215,215,215,214,214,213,213,213,214,214,214,213,213,213,215,212,212,215,215,214,214,215,214,215,215,214,215,214,214,214,214,214,214,215,213,214,214,212,212,212,213,213,212,213,213,213,213,213,216,217,216,216,216,217,216,217,219,218,218,219,219,219,221,220,220,221,221,221,221,221,220,221,220,223,222,221,222,221,221,224,221,221,221,221,221,220,218,218,217,216,216,216,216,220,219,219,219,219,219,219,220,219,220,220,219,220,220,220,220,222,221,222,222,223,222,222,222,223,222,222,222,222,222,222,223,222,222,223,222,222,222,222,223,222,222,222,223,222,223,222,222,222,223,222,223,223,224,223,223,223,223,223,223,224,223,223,223,224,223,223,223,223,223,223,222,222,223,223,223,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,221,221,221,222,221,222,222,221,221,221,221,221,222,220
Small hydro,2/11/2022,205,204,199,183,182,181,182,183,183,183,183,183,184,183,184,184,185,184,183,185,185,185,185,183,183,183,184,183,183,183,182,183,182,182,182,182,183,184,184,183,182,183,185,185,184,184,183,183,183,183,184,185,185,184,184,185,185,185,184,183,186,203,203,204,204,204,204,204,204,205,205,232,245,244,244,244,245,244,243,243,242,241,241,241,242,243,234,202,202,202,202,202,202,202,202,201,201,202,202,201,195,194,193,191,191,193,193,194,196,192,186,186,185,186,186,186,187,186,186,187,187,186,186,185,185,185,185,185,184,185,185,184,183,184,184,183,182,183,182,181,181,181,183,167,148,148,149,156,144,143,156,141,141,141,141,143,142,144,143,143,142,142,142,143,144,143,143,142,141,148,182,183,183,185,185,184,185,184,184,183,183,182,181,182,181,181,180,180,180,181,181,207,222,229,234,234,234,235,236,236,236,238,238,237,237,239,257,256,257,257,258,259,259,259,258,258,257,257,257,258,258,257,258,259,258,257,257,257,257,257,256,256,256,256,255,254,255,254,254,254,254,254,243,244,244,243,243,244,244,244,244,245,246,245,233,207,200,200,200,200,200,201,201,201,200,200,200,200,200,201,201,200,200,199,198,200,201,200,201,201,201,201,201,202,202,201,200,200
