Renewables 03/25/2022,Renewable Energy Type,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
,Solar,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-40,-40,-40,-41,-40,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,-22,-11,-7,-1,3,8,12,20,41,92,191,315,515,765,1024,1433,1860,2312,2829,3308,3864,4447,5023,5522,6184,6812,7410,7819,8314,8901,9328,9747,10163,10603,10972,11208,11392,11356,11429,11595,11736,11974,12166,12265,12416,12524,12592,12565,12453,12436,12518,12650,12733,12710,12726,12693,12697,12757,12863,12826,12795,12949,13033,13038,13064,13114,13143,13043,13142,13055,13009,13037,13103,13092,13096,13040,12952,12873,12853,12924,12962,12953,12874,12655,12635,12646,12678,12716,12878,12913,12911,13074,13082,12979,13044,13059,12960,12872,12749,12759,12706,12683,12689,12514,12412,12501,12544,12581,12586,12580,12367,12203,11982,11845,11432,11055,10886,10921,11048,10871,10714,10366,10096,10014,10055,9792,9272,8992,8957,8716,8324,8025,7679,7422,7173,6817,6352,5919,5416,4734,4380,3953,3586,3316,2976,2499,2102,1758,1490,1150,953,786,591,459,347,241,201,121,92,89,87,86,82,88,87,84,81,87,71,61,63,67,62,62,62,62,62,61,59,52,17,14,10,8,8,9,7,11,9,12,6,6,6,2,2,2,2,2,2,-2,-4,-3,-13,-27,-36,-38,-38,-39,-38,-38,-38,-38,-38,-38,-38
,Wind,1946,1948,1940,1931,1921,1913,1895,1884,1889,1898,1901,1904,1894,1884,1883,1860,1846,1841,1847,1866,1899,1933,1949,1984,1994,1996,2021,2042,2072,2058,2044,2032,2020,1998,1976,1948,1936,1918,1905,1881,1860,1839,1815,1812,1841,1865,1868,1857,1859,1858,1854,1847,1858,1856,1875,1890,1925,1972,1994,2005,2013,2008,1999,2006,2006,2005,2007,1993,1990,1980,1951,1932,1902,1858,1861,1873,1856,1832,1817,1794,1779,1771,1756,1748,1742,1668,1627,1621,1596,1573,1563,1553,1548,1534,1512,1486,1483,1467,1443,1409,1403,1398,1400,1398,1393,1390,1384,1374,1361,1371,1372,1362,1336,1308,1254,1225,1212,1184,1162,1143,1110,1100,1081,1057,1027,994,987,979,987,984,985,980,966,962,952,939,914,876,850,833,806,793,765,740,700,693,682,671,653,654,657,657,655,643,670,689,693,708,708,716,711,734,724,727,713,705,725,720,726,717,715,701,693,713,727,747,755,761,775,775,797,835,872,903,925,932,950,966,1003,1026,1015,1021,1069,1096,1124,1140,1139,1148,1143,1118,1087,1090,1077,1044,1041,1046,1061,1074,1080,1073,1065,1060,1052,1011,994,1001,1005,1031,1043,1060,1078,1094,1104,1122,1130,1147,1168,1188,1198,1224,1262,1298,1336,1359,1371,1397,1424,1443,1450,1454,1451,1468,1479,1493,1507,1537,1557,1574,1596,1613,1606,1602,1598,1615,1606,1594,1589,1595,1591,1587,1572,1570,1564,1547,1527,1502,1490,1495,1496,1507,1518,1533,1542,1551,1561,1583,1587,1584,1585,1572,1554,1541,1514,1475,1471,1470,1469,1465
,Geothermal,796,797,797,797,799,799,799,800,800,800,800,800,800,800,801,801,799,801,800,799,799,800,799,799,800,800,801,801,801,800,799,801,800,800,800,800,800,800,800,800,800,800,800,801,800,800,800,801,801,801,801,800,802,802,800,801,802,802,801,801,802,803,803,803,803,803,802,802,803,802,802,801,802,802,803,802,801,802,802,803,803,803,804,802,804,805,805,805,805,805,805,805,805,805,805,804,806,805,805,805,805,804,806,804,805,805,804,804,803,803,804,804,804,804,802,803,802,801,801,800,800,800,800,798,797,798,796,797,797,795,795,795,795,795,794,794,793,794,794,793,793,792,792,791,791,790,791,790,790,790,789,789,788,789,788,789,788,787,787,786,786,787,787,786,787,788,787,787,787,786,786,787,787,786,785,785,787,787,786,786,786,787,786,788,788,788,787,787,787,787,786,787,787,787,787,787,787,787,789,788,787,787,789,787,787,787,788,788,788,787,788,788,788,788,788,788,789,788,789,789,789,790,790,790,790,790,790,790,790,791,791,792,792,793,792,792,793,794,794,795,794,795,793,795,795,795,795,797,798,798,797,798,798,798,798,799,798,799,800,800,801,800,801,801,800,800,799,800,800,799,799,799,799,799,800,800,800,801,800,801,800,800,799,797,795,794,794,794
,Biomass,241,244,245,244,247,247,245,244,243,244,242,244,244,245,245,246,246,244,243,244,243,245,245,246,246,243,247,248,246,249,253,256,258,260,261,262,262,263,263,265,264,264,262,264,263,265,265,265,264,265,266,265,265,266,266,267,268,266,265,258,256,259,260,261,263,264,264,265,267,267,267,266,265,264,264,264,266,268,266,266,265,265,265,267,266,267,268,266,268,268,270,269,272,270,268,269,270,272,272,272,270,270,270,274,275,274,274,273,273,274,273,272,272,271,269,268,270,268,268,276,280,280,278,274,275,271,273,275,276,276,277,276,276,276,275,274,271,273,273,272,274,273,271,269,269,268,269,271,272,271,271,272,269,268,266,263,264,266,266,267,266,268,267,265,263,267,267,268,268,271,274,269,266,263,260,260,263,268,267,266,268,269,270,270,271,270,270,271,272,275,278,279,277,282,275,271,271,269,266,265,265,264,266,269,270,270,272,272,272,270,269,269,266,264,267,267,265,265,268,264,268,269,270,268,269,269,268,269,264,265,266,267,266,265,266,264,269,268,267,270,268,267,265,266,265,265,268,268,270,268,268,270,269,271,273,272,271,269,271,271,269,268,268,269,270,268,267,265,263,264,261,259,257,256,255,255,254,259,262,261,258,258,259,259,258,259,259,258
,Biogas,195,193,193,194,194,194,195,193,193,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,195,194,194,194,194,194,195,195,195,194,194,194,194,195,195,195,195,194,194,195,194,193,193,193,193,192,192,192,192,192,192,193,192,193,193,197,197,199,198,199,199,199,199,199,199,199,199,200,199,198,198,198,197,197,198,198,197,197,197,197,199,197,198,197,197,197,197,197,197,198,197,197,198,197,197,197,196,195,195,195,195,195,195,195,195,196,196,196,196,196,195,197,196,196,197,196,197,196,196,195,196,196,196,195,195,195,196,195,196,195,197,197,198,198,198,197,198,198,199,198,191,190,190,190,190,190,190,190,190,191,191,190,190,190,191,191,191,190,191,190,191,191,193,194,195,197,198,198,197,197,198,197,197,198,198,198,198,198,198,197,197,197,198,198,198,198,197,197,198,198,198,198,198,198,198,198,199,198,199,198,198,198,198,198,198,198,198,198,198,198,198,199,199,199,200,201,201,201,202,201,201,201,201,202,202,201,201,201,201,201,201,199,199,200,199,199,199,199,199,199,199,198,198,199,199,198,198,198,198,198,198,198,198,198,198,198,197,198,198,198,198,198,197,198,199,198,198,198,199,198,199,200,198
,Small hydro,135,142,159,164,163,164,165,166,167,167,166,167,167,167,166,165,165,165,164,164,165,165,166,167,166,167,163,164,165,164,165,164,164,164,164,164,165,165,178,187,187,187,187,186,186,185,184,185,185,185,186,186,186,186,186,186,186,186,186,186,186,185,186,186,186,186,186,186,187,186,186,186,186,189,194,191,192,192,192,191,191,192,192,192,191,191,192,192,192,192,192,194,193,193,193,178,160,149,149,148,148,148,148,148,148,148,148,147,144,147,141,133,134,133,132,132,131,131,131,131,132,132,132,131,132,132,132,133,133,133,133,133,133,132,132,132,132,132,132,132,133,134,134,134,134,134,134,135,135,134,133,133,132,131,131,131,131,132,132,133,133,134,134,133,133,134,134,134,134,133,133,133,133,133,133,133,133,133,134,133,133,144,175,176,176,176,176,177,176,177,176,176,176,177,177,177,176,176,176,175,175,176,176,177,176,176,193,192,193,193,193,193,193,193,192,192,192,196,211,211,210,209,210,211,212,212,212,212,212,210,210,209,210,208,207,208,208,208,209,209,210,210,209,210,210,209,209,208,208,208,208,209,210,208,205,204,203,203,203,203,203,204,204,190,174,163,163,162,162,162,162,161,161,162,161,161,162,168,158,156,156,156,158,157,158,157,156,155
