Renewables 03/24/2022,Renewable Energy Type,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
,Solar,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-39,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-43,-43,-42,-42,-43,-43,-43,-42,-43,-42,-43,-43,-42,-42,-42,-42,-42,-43,-43,-42,-42,-43,-43,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-33,-28,-26,-26,-26,-18,33,66,32,112,133,289,403,646,972,1370,1838,2391,2943,3518,4129,4750,5400,6075,6757,7476,8103,8736,9338,9813,10105,10428,10773,11009,11209,11418,11569,11774,12005,12139,12238,12261,12489,12527,12495,12550,12582,12512,12430,12531,12552,12597,12604,12567,12732,12631,12631,12636,12521,12658,12853,12705,12591,12865,12896,12952,13145,13278,13173,12969,12902,13048,12990,12964,12968,13020,13122,13190,13273,13299,13276,13343,13352,13370,13378,13366,13368,13360,13349,13375,13387,13377,13381,13403,13395,13386,13392,13424,13420,13407,13384,13325,13411,13328,13308,13362,13363,13378,13426,13415,13400,13353,13299,13245,13234,13236,13195,13146,13093,13037,12940,12789,12716,12735,12657,12562,12493,12377,12244,12090,11898,11662,11417,11137,10807,10439,10030,9547,9016,8457,7872,7267,6660,5974,5271,4640,3998,3362,2776,2200,1646,1251,874,629,446,303,231,164,131,118,113,96,69,70,73,73,74,71,50,47,47,46,45,46,50,48,47,47,47,51,33,33,34,33,34,28,34,29,35,33,30,28,-19,-33,-32,-32,-32,-33,-32,-32,-32,-32,-32,-32,-38,-40,-41,-38,-39,-42,-39,-39,-39,-39,-39
,Wind,2079,2044,2005,1992,1975,1983,1982,1998,2024,2040,2074,2109,2138,2219,2231,2222,2211,2225,2220,2214,2222,2252,2253,2228,2201,2229,2246,2218,2232,2249,2255,2235,2203,2158,2143,2096,2037,2065,2075,2039,2020,2003,1997,1972,1959,1952,1967,1986,2016,2067,2091,2087,2093,2099,2121,2158,2187,2198,2235,2265,2291,2273,2282,2269,2227,2177,2136,2092,2048,2015,1990,1940,1920,1918,1920,1894,1870,1842,1837,1804,1780,1756,1717,1678,1660,1622,1586,1576,1583,1559,1538,1528,1532,1513,1496,1494,1487,1468,1489,1481,1466,1473,1463,1448,1415,1366,1342,1338,1315,1287,1266,1239,1227,1220,1217,1216,1202,1192,1170,1144,1110,1077,1053,1045,1042,1054,1059,1059,1057,1049,1052,1010,1037,1084,1095,1106,1128,1126,1120,1121,1127,1119,1122,1122,1119,1122,1131,1129,1137,1140,1141,1141,1147,1141,1144,1147,1143,1120,1121,1082,1074,1063,1062,1050,1039,1042,1050,1057,1059,1056,1073,1071,1077,1080,1082,1072,1066,1057,1053,1065,1060,1031,1033,1029,1020,1006,1007,1001,993,999,1004,1008,1009,976,981,982,976,988,1005,1018,1023,1017,1021,1055,1054,1066,1040,1023,991,983,965,955,943,962,983,1004,1025,1021,1034,1055,1094,1136,1160,1202,1241,1296,1355,1443,1507,1561,1604,1653,1713,1763,1803,1833,1873,1929,1975,2013,2036,2017,1998,1995,2008,1999,2001,2010,2029,2052,2054,2063,2093,2107,2134,2157,2174,2156,2140,2116,2091,2048,2050,2071,2089,2100,2117,2102,2084,2067,2061,2072,2080,2073,2072,2074,2075,2071,2080,2079,2079,2089,2077,2077,2059,2030,1984,1965
,Geothermal,796,798,799,800,799,799,799,798,798,799,799,798,799,798,798,798,799,799,798,799,798,798,797,799,799,799,799,799,798,799,799,799,800,800,800,800,800,800,800,799,799,801,800,801,800,800,801,800,800,800,800,800,800,800,800,800,799,798,799,799,799,798,799,799,798,798,799,798,797,798,798,797,797,798,797,797,797,797,797,797,796,797,797,797,798,796,798,797,796,796,796,796,796,795,795,796,794,795,795,796,795,795,794,794,793,793,793,793,793,792,791,792,793,793,793,792,793,792,791,792,792,791,791,791,790,787,789,790,789,788,789,788,788,788,789,788,788,788,787,787,787,786,787,786,786,787,787,786,786,786,787,787,788,788,787,790,788,788,788,788,788,787,786,788,788,787,787,787,787,786,787,787,787,787,788,786,787,786,786,786,786,785,786,786,786,785,786,785,784,785,785,785,784,785,785,785,785,784,784,786,786,785,785,785,785,785,785,786,787,787,786,787,787,786,786,787,788,788,787,788,787,788,788,788,788,788,788,789,788,789,789,789,789,789,789,789,789,790,791,791,792,791,791,791,792,791,791,792,793,793,795,794,794,795,794,794,794,794,794,795,795,795,796,796,796,797,795,797,796,796,795,795,795,795,796,796,796,796,796,795,797,796,796,797,796,797,797,798
,Biomass,225,223,225,227,228,227,225,219,216,213,214,213,212,211,212,211,211,211,212,214,213,213,216,215,214,214,213,214,216,215,214,216,214,214,215,214,212,215,214,214,215,214,215,213,213,213,214,216,213,215,214,215,215,216,214,213,213,214,215,211,210,211,214,215,216,219,219,221,223,226,229,226,226,224,224,225,226,222,224,225,225,224,225,225,225,224,225,225,224,223,222,223,222,224,224,224,225,224,224,224,226,231,231,235,236,236,234,236,231,225,225,224,223,225,227,224,225,225,225,225,225,226,225,225,226,227,226,228,228,229,229,221,219,220,222,223,225,224,226,227,224,226,227,225,224,226,224,225,225,226,228,228,229,230,226,227,227,229,225,225,226,226,225,226,226,227,226,226,226,225,225,227,227,228,227,226,226,227,226,226,226,228,225,225,224,224,226,227,228,228,227,227,228,228,227,228,230,230,230,227,227,228,227,225,227,225,225,226,227,227,229,227,225,227,227,227,225,224,226,226,226,225,225,226,225,228,226,227,227,226,226,224,226,226,226,226,226,226,228,228,230,234,235,239,239,237,236,233,231,234,237,237,237,237,241,242,244,242,243,245,245,248,245,242,245,244,245,240,243,244,240,246,245,245,247,246,244,244,243,244,246,244,244,244,243,243,243,245
,Biogas,190,193,195,195,196,196,196,197,197,197,197,197,197,197,196,197,197,197,197,197,197,196,197,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,197,197,197,197,197,196,196,196,197,197,197,197,197,197,197,197,197,197,196,196,196,196,195,196,196,195,195,195,195,196,196,195,195,195,195,196,195,196,197,196,196,196,192,192,193,195,195,195,193,191,191,192,191,189,190,189,189,188,188,190,189,190,190,190,190,190,190,190,190,188,186,184,184,184,184,185,183,185,185,184,186,187,187,189,189,189,189,190,189,189,190,189,190,189,187,187,188,188,186,186,187,188,188,188,187,188,188,188,190,188,188,188,188,190,191,191,192,192,192,192,193,193,193,193,193,193,193,193,193,193,194,195,194,195,194,194,194,194,194,195,195,195,195,195,195,194,193,193,193,194,194,194,194,194,194,195,194,195,194,192,192,191,192,192,193,193,193,193,194,194,194,194,194,194,194,194,195,197,198,197,197,197,197,198,197,197,197,197,197,199,199,198,199,198,198,198,199,199,199,198,195,196,198,196,196,197,197,196,197,197,196,196,196,195,195,196,195,195,195,195,195,195,195,195,197,198,198,198,197,195,193,193,193,194,193,193,192,193,193,193,194,194,195,193,194,194,194,194
,Small hydro,160,160,160,159,158,159,160,159,160,160,160,159,160,159,158,158,159,159,159,159,160,160,160,159,159,159,158,159,160,160,160,161,160,161,160,160,160,161,178,183,183,183,183,183,182,182,181,182,182,182,182,182,182,183,183,183,183,184,184,183,183,183,184,183,183,183,183,183,183,183,183,184,184,184,185,186,186,185,185,185,185,185,186,185,185,185,184,184,195,216,197,186,186,185,184,185,185,185,175,172,172,172,171,168,167,167,167,168,168,167,167,167,167,167,167,168,168,167,166,167,167,168,168,170,170,170,169,168,168,168,168,170,170,170,167,168,168,169,169,169,169,169,169,168,168,168,170,172,173,173,173,173,172,172,172,172,172,172,173,173,172,172,172,171,172,171,170,170,170,171,170,170,170,170,170,170,170,170,170,170,170,171,171,172,172,173,173,172,172,171,170,170,169,169,170,171,172,172,172,172,173,174,174,173,173,183,203,206,206,207,207,205,205,206,205,233,247,250,251,251,251,251,251,250,250,249,248,248,249,250,251,252,251,251,251,252,252,253,253,252,252,251,240,228,229,227,227,227,227,227,228,228,228,228,218,208,208,207,208,208,208,207,207,208,208,207,205,205,204,203,203,203,204,204,204,191,165,163,139,136,136,136,136,137,138,138,137,136
