Renewables 03/03/2022,Renewable Energy Type,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
,Solar,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-5,-5,2,10,35,107,254,432,636,834,1074,1451,1890,2369,2894,3434,3809,3957,4091,4646,5359,5530,5519,5915,6638,7409,7934,8371,8654,8837,9032,9044,9228,9500,9365,8871,8776,9003,9406,9403,9143,9043,8908,8866,8651,9198,10203,10345,10152,9825,9658,9850,9976,9888,9821,9732,9671,9793,9420,9340,9143,9049,8931,8980,9278,9273,8902,8790,8967,9033,8731,8907,9235,9368,9332,9665,9673,9545,9456,9486,9591,9663,9728,10044,10428,9743,8982,8729,8781,8626,8593,8644,8393,8091,8007,8076,8293,8541,8825,8594,8553,8879,8499,8539,8644,8856,8875,8307,8559,8831,8387,8064,7640,7760,7830,7675,7571,7551,7159,6671,6439,6010,6001,5774,5399,4958,4507,4051,3418,2989,2486,2093,1713,1282,1010,786,587,449,331,228,170,130,104,74,47,101,125,127,128,128,130,173,176,176,176,176,171,134,127,128,127,128,129,129,129,130,130,128,122,87,83,83,82,82,82,82,82,82,81,82,82,82,83,83,83,82,82,82,82,82,82,82,81,78,72,66,62,53,44,40,39,39,39,39,39,39,39,39,40,40,40,40,39,39,38,40
,Wind,730,716,698,695,693,681,672,658,631,637,660,684,689,706,732,742,755,760,771,785,810,818,805,807,867,916,927,899,901,938,943,918,918,897,876,851,823,801,800,805,777,743,712,706,722,747,759,734,715,694,689,686,708,753,782,780,754,729,709,701,687,677,678,664,619,595,596,635,679,701,710,694,691,690,699,721,733,720,723,756,770,777,795,783,751,748,713,631,600,653,680,655,614,571,524,517,523,514,525,555,605,636,704,770,792,789,743,727,708,653,621,634,646,632,632,679,752,767,778,783,769,764,785,821,875,978,1088,1156,1163,1143,1148,1129,1092,1111,1131,1188,1236,1264,1235,1265,1313,1406,1465,1488,1525,1520,1557,1582,1609,1696,1730,1711,1702,1695,1760,1839,1893,1980,2057,2106,2115,2102,2183,2237,2256,2237,2255,2304,2295,2242,2263,2310,2331,2356,2365,2366,2390,2425,2474,2494,2482,2472,2402,2389,2356,2326,2323,2328,2309,2291,2265,2320,2356,2378,2439,2466,2452,2374,2305,2287,2300,2307,2334,2356,2338,2411,2445,2446,2444,2486,2506,2506,2489,2497,2543,2565,2563,2545,2546,2560,2583,2562,2528,2466,2404,2367,2296,2244,2239,2203,2161,2145,2130,2134,2136,2189,2239,2256,2305,2373,2463,2521,2511,2493,2473,2479,2467,2443,2409,2453,2499,2501,2470,2431,2460,2505,2501,2574,2702,2753,2780,2832,2821,2805,2797,2757,2732,2689,2685,2689,2669,2640,2666,2738,2774,2876,3060,3097,2994,2896,2924,2991,3029,3048,3084,3056,2995,2968
,Geothermal,724,725,725,725,724,725,725,723,723,724,723,724,724,723,723,724,724,724,724,724,724,725,726,726,725,726,726,725,724,725,725,726,725,726,725,726,726,727,726,726,726,726,725,726,726,695,700,700,699,700,700,699,701,700,701,700,701,700,700,700,700,700,700,700,699,703,702,702,701,701,699,700,699,699,698,699,697,698,699,698,697,697,698,699,705,715,717,718,724,723,724,722,721,722,723,721,721,721,721,722,721,721,720,720,720,720,720,721,720,720,719,720,719,719,719,719,720,718,716,717,717,717,716,717,716,715,716,716,714,715,714,715,715,714,714,714,715,713,713,714,712,712,712,712,712,712,712,713,711,712,712,712,711,713,712,713,712,714,701,684,680,680,682,681,682,681,680,680,680,679,671,676,673,676,680,681,681,681,681,682,681,680,681,681,681,682,681,681,681,683,683,683,683,682,683,684,684,683,684,684,684,684,684,684,683,683,683,683,684,684,683,683,684,684,683,683,684,685,685,685,684,685,686,686,687,687,688,687,688,689,690,691,691,691,691,691,690,691,690,689,689,689,689,689,690,689,689,689,688,689,688,687,709,728,740,743,745,748,752,758,773,773,786,800,806,814,821,825,829,827,826,828,828,828,829,829,828,828,828,829,830,830,832,833,833,834,833,833
,Biomass,288,289,289,289,291,292,294,294,296,298,302,300,299,299,297,298,297,298,301,301,301,300,300,299,300,298,300,300,300,298,299,299,298,299,301,301,301,300,303,302,302,301,301,302,303,302,303,302,301,302,301,299,300,299,302,302,300,300,300,302,300,302,302,301,301,302,304,303,303,304,302,305,305,304,300,299,299,303,303,301,302,301,302,302,302,302,303,302,302,302,301,301,302,303,302,300,301,301,302,302,303,301,301,303,302,299,297,298,297,296,295,295,293,292,293,298,314,317,316,318,316,317,317,318,318,315,314,321,327,328,329,339,339,334,328,326,314,317,316,315,312,313,313,311,313,313,313,313,311,313,315,315,312,313,314,314,314,313,313,313,312,314,316,316,318,317,314,314,314,314,315,313,316,315,315,317,314,315,314,316,315,314,315,319,318,320,320,321,322,321,322,323,322,330,330,327,328,328,329,327,326,325,324,326,324,322,321,321,321,321,320,322,323,322,321,321,324,322,322,321,320,321,319,321,321,322,322,321,322,322,320,317,316,315,317,315,317,316,316,316,316,317,317,317,315,317,316,316,315,316,315,318,318,318,315,313,314,315,319,318,319,318,319,319,320,318,319,319,319,317,317,315,313,315,315,316,315,315,315,317,316,317,317,316,316,315,316,314
,Biogas,206,208,210,211,211,211,211,212,212,212,212,212,212,212,212,212,212,212,212,212,213,212,212,213,213,213,212,213,213,213,212,212,212,212,213,212,213,213,214,213,214,213,214,213,214,213,213,213,214,214,214,214,214,214,213,213,213,213,213,214,213,213,213,213,213,213,213,213,213,213,212,213,212,213,213,213,213,212,213,212,212,212,212,212,211,212,212,212,212,213,213,213,213,213,213,213,212,213,213,213,213,212,212,213,213,213,213,213,213,213,212,213,212,212,212,212,212,213,211,210,202,209,210,211,212,211,211,212,212,209,209,209,208,208,208,207,207,208,208,208,208,210,211,209,209,209,209,209,210,209,209,209,209,209,209,210,210,210,212,210,210,209,208,210,210,210,207,207,206,206,210,209,210,210,210,211,210,211,209,210,212,211,211,211,211,210,210,210,210,210,209,210,210,212,213,210,210,210,210,210,210,210,210,210,211,211,211,211,212,211,211,211,211,211,211,211,211,210,210,213,208,207,207,208,210,208,208,208,208,209,208,208,208,208,208,208,209,211,211,212,211,211,211,211,211,211,213,211,212,212,211,212,211,211,211,211,211,211,211,210,211,211,211,211,205,199,199,200,199,200,199,199,200,199,199,199,199,200,200,201,201,201,201,200,200,202,200,200
,Small hydro,138,138,137,137,137,137,138,137,137,137,137,137,137,139,139,139,139,138,138,136,136,137,137,136,136,136,137,137,138,138,138,138,138,138,138,138,137,135,135,135,135,134,133,133,134,134,134,134,133,135,137,138,138,138,138,138,138,137,137,137,138,138,139,140,140,140,140,140,139,139,140,161,179,179,179,180,182,183,183,183,183,183,183,182,181,186,174,144,142,142,142,142,142,143,143,144,144,143,142,142,142,142,142,140,140,139,139,140,142,142,143,143,143,143,143,143,143,143,144,146,152,148,147,147,147,147,146,145,145,146,146,147,147,146,146,146,146,150,157,156,156,155,155,141,115,114,112,112,113,113,114,116,116,116,115,115,115,115,115,114,113,112,112,111,111,114,116,117,118,125,159,158,156,157,156,157,157,157,157,157,157,156,156,157,157,157,157,157,157,157,157,156,157,158,157,158,159,160,160,160,159,159,159,177,211,216,218,218,218,218,219,219,219,219,219,219,219,220,221,221,221,220,219,220,220,220,220,220,219,219,220,220,220,220,218,218,218,218,217,217,217,218,208,185,180,181,181,181,181,180,180,179,178,176,171,171,171,172,172,171,172,172,172,172,172,171,156,154,154,154,155,155,154,155,155,155,155,154,154,154,154,154,155,155,155,154,154,153
