Renewables 03/06/2022,Renewable Energy Type,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
,Solar,-44,-44,-44,-44,-44,-44,-44,-44,-45,-45,-44,-44,-46,-46,-46,-45,-45,-46,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-45,-46,-46,-46,-46,-46,-46,-47,-46,-48,-47,-46,-46,-46,-46,-46,-46,-46,-46,-44,-43,-43,-45,-46,-46,-47,-47,-47,-47,-46,-46,-46,-45,-33,-32,-32,-33,-33,-33,-33,-33,-33,-33,-34,-31,-24,-3,47,143,272,433,696,1009,1398,1906,2418,2963,3537,4156,4759,5363,5828,6235,6564,6524,6550,6674,6914,7339,8295,8899,9213,9564,9559,9451,9328,9469,9629,9587,9466,9634,9867,9912,9759,9652,9551,9553,9358,9370,9358,9323,9421,9537,9639,9699,9672,9626,9630,9574,9466,9233,9180,9130,9105,9199,9338,9335,9278,9116,9041,9033,8979,8943,9020,9034,8979,9063,9308,9327,9239,9104,9037,8893,8678,8733,8802,8755,8787,8935,8889,8902,8760,8585,8615,8659,8458,8299,8326,8281,8361,8396,8579,8489,8535,8429,8238,8026,8211,8202,8243,8157,7824,7585,7316,7528,7570,7726,7970,8180,8192,8093,8318,8253,7947,7688,7414,7194,6921,6567,6323,6500,6903,6615,6007,5360,4749,4096,3535,2791,2227,1735,1297,937,654,468,323,211,113,80,39,9,-15,-29,-28,-27,47,55,55,55,55,55,42,39,39,39,39,39,39,41,42,42,44,44,44,44,44,44,44,43,40,40,40,40,39,34,15,-5,-10,-10,-10,-10,-10,-11,-11,-10,-10,-9,-8,-7,-6,-6,-6,-6,-6,-7,-6,-6,-6,-6,-8,-17,-27,-36,-38,-40,-40,-40,-40,-40,-40
,Wind,4097,4177,4178,4170,4147,4121,4105,4099,4074,4044,4012,3959,3867,3863,3913,3942,3934,3899,3883,3857,3854,3909,3928,4021,4063,4058,3999,4087,4072,4032,3958,4091,4105,4087,3904,4043,4090,4134,4102,4125,4120,4112,4084,4078,4082,3908,4103,4161,4094,3872,4100,4055,3842,3929,3924,3802,3828,3741,3700,3682,3726,3656,3687,3685,3663,3585,3516,3451,3412,3396,3408,3423,3387,3339,3316,3280,3277,3298,3243,3124,3006,2916,2884,2855,2836,2811,2821,2814,2771,2762,2813,2858,2899,2873,2854,2837,2830,2814,2823,2807,2794,2768,2716,2670,2587,2544,2481,2440,2416,2448,2401,2348,2263,2152,2042,1974,1944,1897,1845,1806,1827,1833,1826,1855,1878,1911,1951,1931,1932,1926,1941,1966,1928,1896,1889,1844,1818,1831,1834,1834,1815,1825,1858,1873,1882,1866,1837,1867,1896,1918,1934,1952,2003,2025,2070,2163,2236,2314,2365,2399,2423,2456,2487,2536,2565,2599,2649,2716,2776,2767,2826,2920,2999,3038,3115,3157,3196,3256,3276,3279,3256,3233,3244,3265,3301,3416,3526,3627,3676,3669,3622,3573,3582,3612,3548,3640,3512,3624,3661,3670,3617,3561,3551,3510,3497,3507,3512,3558,3577,3594,3601,3578,3555,3546,3488,3459,3424,3395,3354,3309,3279,3232,3240,3272,3311,3327,3328,3337,3353,3401,3424,3414,3421,3448,3458,3436,3441,3465,3499,3497,3500,3502,3469,3439,3394,3344,3349,3333,3323,3306,3303,3304,3291,3299,3328,3354,3401,3443,3459,3467,3440,3381,3345,3368,3369,3374,3401,3444,3496,3503,3509,3503,3488,3461,3437,3362,3281,3198,3137,3065,3000,2938,2918,2887,2838,2788,2739,2696
,Geothermal,795,795,797,797,797,796,796,795,798,796,797,795,796,797,797,797,798,796,795,799,797,797,796,797,797,796,794,797,797,797,940,940,940,942,941,940,939,940,940,940,939,940,939,940,942,942,942,943,943,944,942,943,944,942,942,941,941,942,943,943,943,943,941,942,941,942,942,943,941,941,943,944,945,942,941,941,941,941,942,941,941,941,941,940,942,941,942,942,942,928,940,946,947,941,957,959,962,953,964,967,967,968,967,966,966,966,965,821,821,821,821,820,820,820,821,819,819,819,819,819,819,819,819,819,818,818,818,818,818,818,817,816,816,816,815,816,816,815,814,814,814,814,805,782,739,760,787,803,809,812,814,813,813,780,738,735,748,784,810,814,813,800,787,778,778,784,795,795,806,806,806,812,812,813,812,812,812,812,813,813,813,812,813,813,813,812,812,814,813,813,814,814,813,814,812,813,813,812,810,813,813,813,814,813,813,813,813,813,812,811,812,812,811,812,812,813,813,814,814,813,814,814,814,815,817,816,817,817,818,818,818,817,817,818,818,817,818,818,819,818,819,819,819,819,819,819,818,818,817,819,817,818,818,817,817,817,818,818,819,818,816,816,816,816,817,817,816,816,816,816,817,817,817,816,816,815,816,816,816,816,816,816,816,816,815,816,815,815
,Biomass,284,288,286,285,286,284,283,284,282,284,283,282,283,282,282,284,283,283,283,286,286,285,287,285,285,283,279,270,264,265,264,263,264,264,264,265,268,268,270,268,269,270,270,270,268,266,265,265,265,267,270,269,270,270,267,269,269,268,268,268,270,271,271,271,271,270,270,270,270,269,270,270,269,271,269,270,270,270,271,270,269,270,270,269,269,269,270,270,270,267,269,269,269,267,269,267,268,269,269,266,268,266,267,266,265,266,265,263,265,265,265,267,266,265,266,264,264,265,263,263,264,264,263,265,263,263,264,263,265,264,263,263,264,264,263,263,263,265,266,267,268,266,268,268,268,269,269,270,272,270,270,271,269,268,270,270,271,271,270,272,273,272,271,271,270,269,270,269,268,268,269,270,271,272,271,271,272,272,272,271,272,271,271,271,269,267,266,270,272,271,272,271,271,273,270,272,272,272,270,271,271,271,271,270,271,271,271,268,266,265,265,265,265,265,266,265,264,264,263,263,264,264,263,264,264,265,264,265,266,266,264,265,264,264,264,263,264,263,264,264,265,266,266,266,267,266,265,267,267,267,267,266,268,267,266,266,266,265,265,264,264,265,265,264,264,264,266,268,269,269,269,268,269,269,271,269,269,269,270,268,268,266,268,267,265,268,269,268
,Biogas,206,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,203,203,204,204,204,204,204,204,204,204,204,203,203,203,203,203,204,204,204,203,204,204,203,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,202,202,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,202,201,202,203,203,203,203,203,203,203,203,204,204,204,203,203,203,202,201,201,201,201,203,203,203,203,204,204,203,204,204,203,203,203,204,203,204,204,204,204,204,203,203,203,204,204,203,203,203,203,203,203,204,205,203,203,204,204,203,202,202,202,202,202,201,203,203,202,201,201,202,203,204,203,204,204,202,203,202,203,203,203,204,204,204,203,204,205,204,205,205,204,205,204,204,204,204,204,204,204,203,204,204,204,204,204,205,204,204,204,204,204,204,204,203,203,204,204,204,204,204,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,204,204,204,204,204,204,203,204,203,203,203,202,202,203,202,202,202,202,202,202,202,203,202,202,202,202,202,203,203,202,203,203,204,203,203,203,203,203,203
,Small hydro,162,165,167,166,166,166,165,165,165,166,167,167,166,167,168,168,168,168,168,168,168,167,166,166,166,167,167,167,165,166,167,168,168,168,168,168,168,167,166,166,166,166,166,166,167,167,166,167,167,170,175,175,174,174,174,173,172,172,172,172,173,173,173,174,173,173,172,173,174,174,174,174,174,173,175,177,178,178,179,180,181,180,179,178,178,177,173,173,173,173,172,172,172,172,171,153,130,126,123,124,124,124,124,125,125,125,125,123,122,123,122,122,123,124,124,124,124,125,125,125,125,124,124,123,123,124,123,124,124,123,123,124,125,125,124,125,125,124,123,124,124,125,125,126,125,124,123,124,124,124,124,124,125,125,126,125,124,124,124,124,124,125,125,125,124,124,124,124,124,124,124,124,125,125,124,123,123,122,122,123,124,124,125,124,124,124,123,123,123,124,124,124,124,145,178,178,178,179,179,179,180,179,179,179,179,178,190,192,192,193,193,194,193,193,192,215,233,233,233,233,233,233,234,234,235,234,234,234,234,234,224,193,192,192,192,192,192,192,192,192,191,190,189,190,190,190,189,189,190,189,188,188,188,187,184,185,184,184,184,183,183,184,185,185,172,166,165,163,162,160,159,160,161,162,162,163,162,162,162,161,160,160,160,160,160,161,162,163
