Renewables 02/20/2022,Date,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,2/20/2022,-22,-23,-24,-23,-23,-23,-23,-23,-23,-24,-25,-27,-27,-27,-27,-28,-29,-29,-29,-28,-28,-29,-28,-29,-29,-28,-28,-28,-28,-28,-28,-29,-28,-28,-28,-28,-28,-29,-29,-30,-30,-30,-30,-30,-31,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-31,-30,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-30,-30,-29,-23,-9,11,52,158,299,578,894,1258,1699,2293,2881,3436,4054,4581,4768,4840,4838,4949,5233,5655,6377,6892,7144,7220,7461,7619,7715,7492,7325,7017,7004,7340,7503,7583,7572,7381,7205,7142,6921,7088,7074,6890,7066,6912,6927,6951,7040,6873,6625,6629,6688,6476,6344,6219,6269,6407,6515,6622,6479,6559,6619,6654,6667,6558,6219,6184,6184,6024,6195,6298,6179,6082,6206,6082,5938,5931,5973,5913,5913,5983,6306,6068,5804,5773,5785,5880,5802,5712,5549,5530,5276,5033,5190,5263,5319,5366,5120,5163,5177,4983,4707,4652,4479,4568,4748,4890,4529,4398,4389,4421,4750,4938,5079,5362,5349,5185,4440,3753,3518,3636,3332,3018,2671,2354,2061,1773,1487,1149,839,581,430,331,229,172,128,57,24,61,33,19,42,58,59,58,58,58,58,58,58,58,59,58,57,57,57,57,57,58,59,59,59,59,59,59,58,59,58,58,58,58,59,58,58,59,57,56,58,58,58,59,59,58,58,49,22,15,13,13,14,12,7,2,-3,-9,-12,-14,-15,-15,-15,-15,-16,-17,-17,-19,-20,-21,-21,-23,-22,-23,-25
Wind,2/20/2022,1922,1932,1955,1964,1946,1922,1898,1900,1912,1904,1878,1852,1832,1810,1796,1790,1799,1805,1814,1822,1819,1810,1805,1782,1759,1754,1759,1772,1795,1824,1838,1836,1822,1805,1784,1759,1732,1720,1721,1722,1718,1711,1712,1722,1747,1750,1754,1757,1744,1725,1724,1712,1695,1695,1692,1695,1701,1705,1701,1684,1676,1665,1652,1644,1673,1719,1754,1804,1861,1903,1944,1995,2045,2091,2130,2144,2129,2133,2175,2190,2198,2228,2265,2299,2316,2327,2313,2288,2248,2210,2179,2193,2181,2151,2134,2131,2132,2142,2132,2120,2089,2063,2061,2077,2068,2055,2060,2068,2060,2048,2078,2083,2066,2062,2025,1996,2002,1894,1785,1720,1609,1540,1532,1515,1495,1426,1471,1502,1525,1531,1562,1601,1633,1713,1635,1598,1534,1480,1484,1471,1476,1536,1567,1880,1906,1962,2044,2026,1960,1951,1987,2057,2123,2212,2279,2393,2518,2702,2720,2754,2800,2819,2805,2824,2888,2883,2885,2762,2827,2991,3149,3085,3019,3050,3149,3283,3400,3442,3577,3656,3781,4038,4016,3979,3868,3835,3958,4157,4141,4266,4273,4231,4223,4220,4245,4262,4330,4312,4249,4235,4219,4207,4232,4187,4166,4229,4312,4375,4411,4509,4527,4572,4571,4582,4564,4556,4521,4463,4417,4350,4314,4283,4267,4246,4221,4140,4039,3948,3887,3856,3886,3948,3975,3975,3954,3903,3899,3884,3873,3818,3767,3758,3736,3715,3700,3698,3713,3729,3730,3691,3686,3717,3744,3759,3775,3786,3772,3747,3756,3762,3764,3787,3790,3820,3867,3908,3936,3964,3946,3944,3928,3909,3929,3967,3990,3996,4019,4039,4068,4098,4123,4134,4155,4164,4187,4187,4186,4196
Geothermal,2/20/2022,823,823,822,822,823,823,823,825,826,826,827,825,825,826,826,826,826,825,826,826,826,825,825,825,826,826,827,826,826,826,826,827,828,827,826,826,827,831,832,831,831,831,831,831,831,831,831,831,831,831,831,831,831,830,830,831,831,832,831,831,832,832,833,834,834,834,833,833,833,833,833,833,834,838,840,839,838,838,837,835,834,833,834,834,835,833,834,833,832,833,833,830,829,828,828,827,827,827,827,828,827,830,833,826,826,826,825,825,826,825,827,827,826,826,824,824,825,826,826,825,822,822,823,835,827,822,822,820,815,814,815,815,825,827,826,827,822,813,800,781,774,771,793,812,816,816,817,816,816,817,818,818,818,819,819,818,819,820,820,820,819,819,819,817,815,815,815,816,814,814,814,814,814,814,818,816,816,815,815,816,816,815,816,821,821,821,821,821,820,821,820,821,821,822,820,821,821,821,820,820,820,820,820,820,821,824,823,823,823,824,824,824,824,825,824,824,828,830,830,830,830,831,831,832,831,833,833,834,832,833,834,834,834,834,835,835,835,835,835,834,835,835,837,838,840,838,838,838,837,839,840,841,841,835,830,830,830,829,830,823,808,809,809,809,807,804,803,802,802,802,803,802,804,803,803,804,805,807,818,828,830,829,828,828,828,828,829,827
Biomass,2/20/2022,302,301,302,305,304,306,307,306,305,306,306,304,303,305,305,304,303,304,303,305,304,304,304,304,304,304,302,304,304,303,302,302,303,303,301,300,302,301,302,301,301,303,302,303,301,303,303,302,303,303,303,302,302,303,303,305,306,306,306,306,303,306,307,304,305,304,305,304,304,302,305,302,302,304,303,303,304,306,305,304,304,306,305,305,304,306,304,304,303,304,302,303,301,301,303,303,304,304,304,305,305,302,301,300,301,301,301,298,300,302,300,298,299,297,297,297,296,295,294,294,293,288,286,284,284,286,286,283,282,282,281,282,283,282,283,282,282,282,283,281,286,288,291,294,295,293,287,283,283,285,285,286,284,287,287,288,288,288,291,290,288,289,290,291,294,294,297,298,297,298,288,279,281,283,280,283,282,285,284,283,285,286,287,290,295,295,298,300,302,304,303,305,307,305,303,301,304,305,304,306,306,308,308,309,309,307,309,306,307,307,309,306,305,304,303,300,302,303,304,304,302,305,306,305,306,307,305,306,306,306,306,307,307,306,306,302,304,305,303,302,303,302,302,303,302,305,303,304,305,306,306,306,308,307,306,305,307,307,305,301,293,293,295,296,292,289,281,278,284,288,290,291,291,290,292,292,291,295,296,294,292,296,295,297,296,297,301,301
Biogas,2/20/2022,217,216,216,216,216,216,216,216,216,216,216,216,216,217,217,217,217,217,217,217,216,216,217,217,216,217,217,217,217,217,217,217,217,217,216,216,217,216,216,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,214,215,215,214,214,215,214,214,213,214,213,214,213,213,213,214,213,213,213,213,213,213,214,213,213,213,213,214,213,214,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,214,213,213,213,213,213,214,213,213,213,213,213,213,212,212,212,212,213,214,214,215,215,215,215,214,215,215,214,214,214,214,214,214,214,214,214,215,214,215,214,214,214,215,215,215,215,215,215,214,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,215,215,215,216,215,215,215,216,216,216,216,216,216,216,216,216,216,216,217,216,216,216,216,216,217,216,216,216,216,216,216,216,215,215,215,216,216,215,215,215,215,215,214,215,215,215,215,215,215,215,214,214,214,215,215,215,215,215,216,216,215,216,216,216,216,216,217,216
Small hydro,2/20/2022,162,162,162,162,161,162,162,162,162,163,162,163,162,162,162,161,161,162,162,162,162,162,162,161,162,162,163,162,163,163,162,163,163,163,162,162,161,163,164,164,164,165,166,166,166,165,165,165,165,163,159,160,160,160,160,162,161,162,161,161,161,158,156,156,157,157,157,157,157,157,156,157,157,157,156,157,157,156,157,157,158,157,158,156,155,155,155,156,157,158,159,159,159,159,159,144,117,114,121,126,125,126,124,124,123,124,124,125,125,113,111,111,111,111,111,110,110,109,110,110,110,111,111,112,112,112,111,111,110,110,110,111,112,113,113,112,111,111,111,111,111,111,111,111,111,111,112,112,112,112,112,112,112,111,112,112,112,112,113,114,115,114,114,114,114,113,112,113,114,114,114,114,114,114,113,113,113,113,113,113,114,114,114,128,127,127,127,128,127,127,127,125,123,132,181,184,185,185,186,185,184,185,186,211,227,229,230,231,231,231,231,231,231,232,232,230,228,229,230,231,232,232,232,232,232,232,232,233,234,233,232,232,232,233,232,233,233,233,233,233,233,230,227,227,228,227,227,227,226,225,224,226,227,229,220,189,189,188,187,187,187,187,186,187,187,184,181,181,182,182,181,181,180,180,179,180,181,182,175,161,161,162,162,161,161,160,160,160
