Renewables 02/16/2022,Date,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,2/16/2022,-44,-44,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-43,-43,-44,-44,-44,-44,-43,-44,-43,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-45,-45,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-47,-47,-47,-47,-47,-47,-47,-48,-47,-43,-18,34,120,243,448,681,971,1372,1820,2325,2878,3413,3952,4470,5092,5661,6208,6720,7282,7832,8456,9180,9732,10038,10191,10370,10663,10961,11108,11309,11511,11649,11785,11893,11936,11980,12094,12179,12205,12038,11868,11753,11869,11863,11869,11643,11397,11320,11162,11199,11151,10970,10805,10798,11218,11293,11233,11183,11148,11040,10550,10639,10352,9862,9777,9760,9789,9731,9642,9661,9696,9661,9690,9662,9607,9630,9619,9628,9626,9735,9795,9769,9759,9788,9980,10168,10075,9927,9908,9908,9950,10131,10180,10292,10520,10706,10709,10532,10478,10325,10304,9946,9553,9441,9365,9299,9262,9105,8895,8663,8631,8362,8274,7792,7672,7235,7050,6616,6130,5538,4947,4365,3764,3167,2630,2051,1557,1177,853,647,450,328,257,221,189,154,148,146,170,135,134,134,135,135,135,136,135,136,136,135,126,124,124,124,124,124,86,53,53,53,53,53,53,52,52,52,51,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,49,49,47,38,30,26,20,5,-9,-19,-28,-33,-37,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39
Wind,2/16/2022,5182,5245,5235,5238,5272,5321,5345,5363,5348,5297,5228,5234,5248,5277,5254,5280,5323,5328,5321,5293,5256,5295,5273,5285,5327,5295,5242,5213,5155,5035,4935,4886,4808,4696,4574,4487,4435,4418,4389,4365,4325,4273,4255,4207,4174,4207,4233,4255,4266,4264,4295,4358,4412,4405,4397,4428,4423,4428,4425,4370,4330,4377,4435,4493,4534,4565,4559,4544,4525,4478,4464,4458,4420,4392,4385,4381,4357,4330,4302,4298,4308,4239,4154,4111,4032,4031,3998,3965,3910,3865,3823,3732,3630,3619,3562,3475,3437,3426,3406,3388,3311,3230,3126,2992,2920,2889,2868,2797,2742,2736,2710,2706,2663,2589,2584,2586,2581,2608,2651,2700,2739,2817,2916,2957,2981,2963,2959,2977,3027,3007,2997,2993,2977,2987,2959,2945,2961,3007,2992,2970,3001,3072,3097,3169,3230,3321,3423,3482,3541,3599,3682,3770,3887,3963,3933,3796,3657,3610,3645,3764,3816,3970,4110,4128,4103,4094,4047,3954,3705,3690,3535,3634,3716,3727,3726,3696,3722,3702,3759,3822,3859,3834,3819,3977,3989,4024,4089,4153,4175,4280,4349,4342,4353,4342,4365,4366,4389,4406,4432,4433,4408,4420,4396,4324,4258,4231,4206,4208,4208,4195,4177,4134,4076,4002,3947,3900,3846,3793,3741,3738,3673,3643,3613,3568,3480,3392,3295,3220,3149,3094,3058,3036,3006,2991,2948,2903,2850,2798,2759,2748,2739,2716,2682,2648,2599,2543,2503,2475,2454,2394,2354,2291,2223,2173,2145,2142,2162,2186,2220,2296,2362,2364,2368,2370,2357,2376,2431,2482,2502,2485,2493,2467,2403,2352,2310,2327,2332,2323,2352,2380,2419,2478,2525,2533,2558,2601,2611,2581
Geothermal,2/16/2022,858,859,861,862,862,861,860,861,858,858,859,858,859,858,856,855,852,852,852,852,852,853,852,851,852,852,853,853,853,855,855,856,857,857,858,858,858,858,858,858,859,858,858,859,860,862,863,862,860,859,858,857,859,860,860,861,860,860,860,861,861,865,867,867,867,865,865,864,865,865,865,865,863,864,864,865,867,865,866,865,868,871,873,871,871,872,871,871,865,860,861,853,849,865,872,874,874,874,874,874,873,873,873,872,871,870,867,866,866,867,866,866,866,866,866,866,862,862,860,861,860,859,857,858,859,858,857,858,858,859,860,858,858,858,858,859,858,860,860,860,859,858,859,860,855,854,852,854,853,854,853,854,854,853,854,854,852,850,852,850,851,851,850,852,852,853,851,850,853,854,855,856,855,856,857,856,857,856,856,856,855,853,845,853,853,858,858,859,859,859,859,860,859,860,860,859,859,862,866,868,867,868,867,866,863,863,864,865,865,866,866,862,860,823,813,813,813,826,832,831,832,832,833,833,833,839,846,844,845,845,845,845,844,844,845,845,845,844,846,845,845,845,845,844,845,844,844,845,845,844,845,845,845,844,844,843,844,844,844,844,845,845,846,846,846,846,846,846,846,846,846,847,845,850,850,849,849,850,850,851,851,851,852,852,850,851,852,852
Biomass,2/16/2022,285,282,275,262,263,262,263,263,264,264,268,266,266,267,264,267,268,267,265,267,266,265,267,265,264,265,265,265,266,265,265,266,266,267,265,266,265,266,268,267,268,266,266,266,266,265,265,264,264,268,266,267,268,269,268,268,268,267,269,269,266,268,268,268,266,263,266,266,268,265,266,268,267,266,266,265,266,267,267,268,267,267,267,267,268,268,265,267,267,267,267,267,269,269,269,269,266,266,263,266,267,268,266,267,265,265,267,266,265,266,263,264,263,267,264,267,266,267,266,268,268,266,265,265,266,266,267,269,270,270,271,272,272,269,269,271,269,269,268,268,266,268,266,268,267,267,268,270,268,268,267,268,268,266,264,267,268,268,267,265,268,265,266,265,267,270,269,270,270,270,268,270,271,273,277,278,279,279,278,279,282,280,279,281,282,280,281,279,281,281,281,282,282,286,289,292,294,296,297,299,297,298,299,297,297,295,295,293,294,294,293,291,293,293,294,294,292,292,289,290,293,293,293,293,293,294,294,292,292,292,293,293,294,294,293,293,294,294,293,293,293,295,294,293,294,294,296,296,294,292,293,295,295,293,292,290,291,289,288,288,285,283,282,282,281,283,283,283,282,283,281,281,280,281,280,280,281,282,281,280,280,280,281,281,280,283,283,284
Biogas,2/16/2022,200,200,200,201,200,201,200,200,200,205,208,210,210,210,209,210,211,210,211,210,210,210,210,210,210,210,210,210,210,210,210,207,207,207,207,207,207,207,207,207,207,207,207,207,208,209,210,210,211,211,211,211,211,211,211,210,210,210,210,210,210,210,209,209,209,210,209,209,209,209,210,209,210,210,210,210,211,210,209,208,208,208,208,208,208,208,208,208,207,207,207,207,207,207,207,207,207,207,207,207,208,207,210,207,207,209,208,207,208,206,206,206,208,207,210,208,208,205,205,204,205,208,209,209,209,209,210,209,210,210,211,211,211,211,211,211,212,211,211,211,211,212,211,211,211,211,211,212,211,211,211,211,211,212,211,211,211,211,211,211,211,210,211,211,211,211,211,211,211,210,211,212,210,210,211,210,210,210,210,209,210,210,210,210,212,210,210,210,210,210,210,210,210,212,212,213,215,215,214,213,213,213,212,214,212,212,213,214,214,214,215,214,215,214,215,215,215,214,214,214,214,214,215,214,215,214,214,214,214,215,216,214,215,214,215,215,215,215,216,214,214,215,214,215,214,214,214,214,214,214,215,213,213,213,214,213,213,213,213,213,213,213,214,213,213,213,213,213,213,213,213,214,214,214,213,213,215,213,214,213,213,214,214,213,213,214,214,214
Small hydro,2/16/2022,192,191,187,187,187,187,188,188,188,188,188,188,188,188,189,188,189,188,187,187,187,187,187,188,188,188,188,188,188,188,188,187,188,188,188,187,187,188,187,186,186,187,187,187,187,187,187,186,185,184,184,184,184,185,185,186,188,187,187,186,186,184,181,182,181,181,181,181,181,182,183,203,224,222,220,219,219,219,219,219,219,219,219,219,219,238,231,205,200,200,199,200,199,201,201,201,201,200,200,199,199,199,199,199,199,188,180,164,140,137,131,131,132,132,133,133,131,130,130,131,132,132,132,130,130,130,130,130,131,130,130,131,131,131,136,136,137,136,136,137,137,137,138,137,137,137,138,138,139,139,137,138,137,136,134,136,138,139,141,142,142,142,141,142,143,142,142,143,142,142,147,146,145,145,144,145,145,147,144,146,146,145,142,142,142,142,142,142,142,142,142,142,142,156,184,191,192,193,193,193,193,193,194,216,250,249,249,249,249,249,249,248,248,248,248,249,249,249,248,249,249,249,249,248,248,248,248,248,247,247,248,249,249,248,248,248,248,248,248,248,247,247,248,247,246,247,247,245,245,245,244,244,243,245,245,245,242,240,240,240,240,239,240,240,241,241,241,240,239,238,238,238,238,238,238,238,237,237,218,182,175,174,174,173,173,173,173,173
